ID,SchemaVersion,SourceName,SourceURL,ProductName,StartupName,PricingModel,CollectedAt
436,1.0,GitHub Repositories,https://github.com/airweave-ai/airweave,airweave,airweave-ai,FREE,2026-09-11T18:21:24Z
437,1.0,GitHub Repositories,https://github.com/faridrashidi/kaggle-solutions,kaggle-solutions,faridrashidi,FREE,2026-09-11T18:21:24Z
438,1.0,GitHub Repositories,https://github.com/AIPentest/CyberStrikeAI,CyberStrikeAI,AIPentest,FREE,2026-09-11T18:21:24Z
439,1.0,GitHub Repositories,https://github.com/multimodal-art-projection/YuE,YuE,multimodal-art-projection,FREE,2026-09-11T18:21:23Z
440,1.0,GitHub Repositories,https://github.com/op7418/CodePilot,CodePilot,op7418,FREE,2026-09-11T18:21:24Z
441,1.0,GitHub Repositories,https://github.com/crestalnetwork/intentkit,intentkit,crestalnetwork,FREE,2026-09-11T18:21:24Z
442,1.0,GitHub Repositories,https://github.com/interstellard/chatgpt-advanced,chatgpt-advanced,interstellard,FREE,2026-09-11T18:21:25Z
443,1.0,GitHub Repositories,https://github.com/NeoVertex1/SuperPrompt,SuperPrompt,NeoVertex1,FREE,2026-09-11T18:21:25Z
444,1.0,GitHub Repositories,https://github.com/genkit-ai/genkit,genkit,genkit-ai,FREE,2026-09-11T18:21:25Z
445,1.0,GitHub Repositories,https://github.com/dair-ai/Mathematics-for-ML,Mathematics-for-ML,dair-ai,FREE,2026-09-11T18:21:25Z
446,1.0,GitHub Repositories,https://github.com/repowise-dev/repowise,repowise,repowise-dev,FREE,2026-09-11T18:21:25Z
447,1.0,GitHub Repositories,https://github.com/sindresorhus/awesome-chatgpt,awesome-chatgpt,sindresorhus,FREE,2026-09-11T18:21:25Z
448,1.0,GitHub Repositories,https://github.com/Forget-C/Jellyfish,Jellyfish,Forget-C,FREE,2026-09-11T18:21:25Z
449,1.0,GitHub Repositories,https://github.com/e2b-dev/fragments,fragments,e2b-dev,FREE,2026-09-11T18:21:25Z
450,1.0,GitHub Repositories,https://github.com/lavague-ai/LaVague,LaVague,lavague-ai,FREE,2026-09-11T18:21:25Z
451,1.0,GitHub Repositories,https://github.com/aisingapore/TagUI,TagUI,aisingapore,FREE,2026-09-11T18:21:25Z
452,1.0,GitHub Repositories,https://github.com/genspark-ai/genoffice,genoffice,genspark-ai,FREE,2026-09-11T18:21:24Z
453,1.0,GitHub Repositories,https://github.com/uditgoenka/autoresearch,autoresearch,uditgoenka,FREE,2026-09-11T18:21:25Z
454,1.0,GitHub Repositories,https://github.com/ThinkInAIXYZ/deepchat,deepchat,ThinkInAIXYZ,FREE,2026-09-11T18:21:25Z
455,1.0,GitHub Repositories,https://github.com/speedyapply/2027-AI-College-Jobs,2027-AI-College-Jobs,speedyapply,FREE,2026-09-11T18:21:25Z
456,1.0,GitHub Repositories,https://github.com/lharries/whatsapp-mcp,whatsapp-mcp,lharries,FREE,2026-09-11T18:21:25Z
457,1.0,GitHub Repositories,https://github.com/Sylinko/Everywhere,Everywhere,Sylinko,FREE,2026-09-11T18:21:25Z
458,1.0,GitHub Repositories,https://github.com/swyxio/ai-notes,ai-notes,swyxio,FREE,2026-09-11T18:21:25Z
459,1.0,GitHub Repositories,https://github.com/Eigenwise/atomic-agents,atomic-agents,Eigenwise,FREE,2026-09-11T18:21:25Z
460,1.0,GitHub Repositories,https://github.com/aimhubio/aim,aim,aimhubio,FREE,2026-09-11T18:21:25Z
461,1.0,GitHub Repositories,https://github.com/Trusted-AI/adversarial-robustness-toolbox,adversarial-robustness-toolbox,Trusted-AI,FREE,2026-09-11T18:21:25Z
462,1.0,GitHub Repositories,https://github.com/ikaijua/Awesome-AITools,Awesome-AITools,ikaijua,FREE,2026-09-11T18:21:26Z
463,1.0,GitHub Repositories,https://github.com/PrefectHQ/marvin,marvin,PrefectHQ,FREE,2026-09-11T18:21:26Z
464,1.0,GitHub Repositories,https://github.com/kucherenko/jscpd,jscpd,kucherenko,FREE,2026-09-11T18:21:26Z
465,1.0,GitHub Repositories,https://github.com/elder-plinius/T3MP3ST,T3MP3ST,elder-plinius,FREE,2026-09-11T18:21:27Z
466,1.0,GitHub Repositories,https://github.com/rustformers/llm,llm,rustformers,FREE,2026-09-11T18:21:27Z
467,1.0,GitHub Repositories,https://github.com/The-Swarm-Corporation/AutoHedge,AutoHedge,The-Swarm-Corporation,FREE,2026-09-11T18:21:27Z
468,1.0,GitHub Repositories,https://github.com/cactus-compute/cactus,cactus,cactus-compute,FREE,2026-09-11T18:21:27Z
469,1.0,GitHub Repositories,https://github.com/datawhalechina/vibe-vibe,vibe-vibe,datawhalechina,FREE,2026-09-11T18:21:27Z
470,1.0,GitHub Repositories,https://github.com/snorkel-team/snorkel,snorkel,snorkel-team,FREE,2026-09-11T18:21:27Z
471,1.0,GitHub Repositories,https://github.com/mahseema/awesome-ai-tools,awesome-ai-tools,mahseema,FREE,2026-09-11T18:21:27Z
472,1.0,GitHub Repositories,https://github.com/creativetimofficial/david-ai,david-ai,creativetimofficial,FREE,2026-09-11T18:21:27Z
473,1.0,GitHub Repositories,https://github.com/ashishps1/learn-ai-engineering,learn-ai-engineering,ashishps1,FREE,2026-09-11T18:21:27Z
474,1.0,GitHub Repositories,https://github.com/EwingYangs/awesome-open-gpt,awesome-open-gpt,EwingYangs,FREE,2026-09-11T18:21:27Z
475,1.0,GitHub Repositories,https://github.com/volcano-sh/volcano,volcano,volcano-sh,FREE,2026-09-11T18:21:27Z
476,1.0,GitHub Repositories,https://github.com/clusterzx/paperless-ai,paperless-ai,clusterzx,FREE,2026-09-11T18:21:27Z
477,1.0,GitHub Repositories,https://github.com/PawanOsman/OpenCursor,OpenCursor,PawanOsman,FREE,2026-09-11T18:21:27Z
478,1.0,GitHub Repositories,https://github.com/jacklandrin/OnlySwitch,OnlySwitch,jacklandrin,FREE,2026-09-11T18:21:28Z
479,1.0,GitHub Repositories,https://github.com/ZSeven-W/openpencil,openpencil,ZSeven-W,FREE,2026-09-11T18:21:28Z
480,1.0,GitHub Repositories,https://github.com/liyupi/mianshiya,mianshiya,liyupi,FREE,2026-09-11T18:21:28Z
481,1.0,GitHub Repositories,https://github.com/Countly/countly-server,countly-server,Countly,FREE,2026-09-11T18:21:28Z
482,1.0,GitHub Repositories,https://github.com/ModelEngine-Group/nexent,nexent,ModelEngine-Group,FREE,2026-09-11T18:21:28Z
483,1.0,GitHub Repositories,https://github.com/ghuntley/how-to-build-a-coding-agent,how-to-build-a-coding-agent,ghuntley,FREE,2026-09-11T18:21:28Z
484,1.0,GitHub Repositories,https://github.com/MadcowD/ell,ell,MadcowD,FREE,2026-09-11T18:21:28Z
485,1.0,GitHub Repositories,https://github.com/fengshao1227/ccg-workflow,ccg-workflow,fengshao1227,FREE,2026-09-11T18:21:28Z
486,1.0,GitHub Repositories,https://github.com/AgentOps-AI/agentops,agentops,AgentOps-AI,FREE,2026-09-11T18:21:28Z
487,1.0,GitHub Repositories,https://github.com/UfoMiao/zcf,zcf,UfoMiao,FREE,2026-09-11T18:21:27Z
488,1.0,GitHub Repositories,https://github.com/timescale/pgai,pgai,timescale,FREE,2026-09-11T18:21:28Z
489,1.0,GitHub Repositories,https://github.com/Klavis-AI/klavis,klavis,Klavis-AI,FREE,2026-09-11T18:21:28Z
490,1.0,GitHub Repositories,https://github.com/vercel-labs/open-agents,open-agents,vercel-labs,FREE,2026-09-11T18:21:28Z
491,1.0,GitHub Repositories,https://github.com/HelixDB/helix-db,helix-db,HelixDB,FREE,2026-09-11T18:21:28Z
492,1.0,GitHub Repositories,https://github.com/lauragift21/awesome-learning-resources,awesome-learning-resources,lauragift21,FREE,2026-09-11T18:21:28Z
493,1.0,GitHub Repositories,https://github.com/appcypher/awesome-mcp-servers,awesome-mcp-servers,appcypher,FREE,2026-09-11T18:21:28Z
494,1.0,GitHub Repositories,https://github.com/PySpur-Dev/pyspur,pyspur,PySpur-Dev,FREE,2026-09-11T18:21:28Z
495,1.0,GitHub Repositories,https://github.com/ageerle/ruoyi-ai,ruoyi-ai,ageerle,FREE,2026-09-11T18:21:28Z
496,1.0,GitHub Repositories,https://github.com/memovai/mimiclaw,mimiclaw,memovai,FREE,2026-09-11T18:21:28Z
497,1.0,GitHub Repositories,https://github.com/generalaction/emdash,emdash,generalaction,FREE,2026-09-11T18:21:28Z
498,1.0,GitHub Repositories,https://github.com/coze-dev/coze-loop,coze-loop,coze-dev,FREE,2026-09-11T18:21:28Z
499,1.0,GitHub Repositories,https://github.com/lemonade-sdk/lemonade,lemonade,lemonade-sdk,FREE,2026-09-11T18:21:28Z
500,1.0,GitHub Repositories,https://github.com/CodeWithCJ/SparkyFitness,SparkyFitness,CodeWithCJ,FREE,2026-09-11T18:21:28Z
501,1.0,GitHub Repositories,https://github.com/Coding-Solo/godot-mcp,godot-mcp,Coding-Solo,FREE,2026-09-11T18:21:28Z
502,1.0,GitHub Repositories,https://github.com/qodo-ai/qodo-cover,qodo-cover,qodo-ai,FREE,2026-09-11T18:21:28Z
503,1.0,GitHub Repositories,https://github.com/agentscope-ai/agentscope-java,agentscope-java,agentscope-ai,FREE,2026-09-11T18:21:28Z
504,1.0,GitHub Repositories,https://github.com/zenml-io/zenml,zenml,zenml-io,FREE,2026-09-11T18:21:29Z
505,1.0,GitHub Repositories,https://github.com/phodal/understand-prompt,understand-prompt,phodal,FREE,2026-09-11T18:21:29Z
506,1.0,GitHub Repositories,https://github.com/cloudflare/agents,agents,cloudflare,FREE,2026-09-11T18:21:29Z
507,1.0,GitHub Repositories,https://github.com/modstart-lib/aigcpanel,aigcpanel,modstart-lib,FREE,2026-09-11T18:21:29Z
508,1.0,GitHub Repositories,https://github.com/iflytek/astron-rpa,astron-rpa,iflytek,FREE,2026-09-11T18:21:29Z
509,1.0,GitHub Repositories,https://github.com/vercel/streamdown,streamdown,vercel,FREE,2026-09-11T18:21:29Z
510,1.0,GitHub Repositories,https://github.com/HisMax/RedInk,RedInk,HisMax,FREE,2026-09-11T18:21:29Z
511,1.0,GitHub Repositories,https://github.com/ATH-MaaS/ComfyUI-Copilot,ComfyUI-Copilot,ATH-MaaS,FREE,2026-09-11T18:21:29Z
512,1.0,GitHub Repositories,https://github.com/junhoyeo/tokscale,tokscale,junhoyeo,FREE,2026-09-11T18:21:30Z
513,1.0,GitHub Repositories,https://github.com/BuilderIO/ai-shell,ai-shell,BuilderIO,FREE,2026-09-11T18:21:30Z
514,1.0,GitHub Repositories,https://github.com/PetoiCamp/OpenCat-Quadruped-Robot,OpenCat-Quadruped-Robot,PetoiCamp,FREE,2026-09-11T18:21:30Z
515,1.0,GitHub Repositories,https://github.com/PurpleAILAB/Decepticon,Decepticon,PurpleAILAB,FREE,2026-09-11T18:21:30Z
516,1.0,GitHub Repositories,https://github.com/BIT-DataLab/Edit-Banana,Edit-Banana,BIT-DataLab,FREE,2026-09-11T18:21:30Z
517,1.0,GitHub Repositories,https://github.com/RICHQAQ/PasteMD,PasteMD,RICHQAQ,FREE,2026-09-11T18:21:30Z
518,1.0,GitHub Repositories,https://github.com/kelvins/awesome-mlops,awesome-mlops,kelvins,FREE,2026-09-11T18:21:30Z
519,1.0,GitHub Repositories,https://github.com/cloudflare/vibesdk,vibesdk,cloudflare,FREE,2026-09-11T18:21:30Z
520,1.0,GitHub Repositories,https://github.com/YILS-LIN/short-video-factory,short-video-factory,YILS-LIN,FREE,2026-09-11T18:21:30Z
521,1.0,GitHub Repositories,https://github.com/winfunc/deepreasoning,deepreasoning,winfunc,FREE,2026-09-11T18:21:30Z
522,1.0,GitHub Repositories,https://github.com/CCOSTAN/Home-AssistantConfig,Home-AssistantConfig,CCOSTAN,FREE,2026-09-11T18:21:30Z
523,1.0,GitHub Repositories,https://github.com/superduper-io/superduper,superduper,superduper-io,FREE,2026-09-11T18:21:30Z
524,1.0,GitHub Repositories,https://github.com/looplj/axonhub,axonhub,looplj,FREE,2026-09-11T18:21:30Z
525,1.0,GitHub Repositories,https://github.com/FunnyWolf/Viper,Viper,FunnyWolf,FREE,2026-09-11T18:21:30Z
526,1.0,GitHub Repositories,https://github.com/apache/maka,maka,apache,FREE,2026-09-11T18:21:31Z
527,1.0,GitHub Repositories,https://github.com/rasbt/reasoning-from-scratch,reasoning-from-scratch,rasbt,FREE,2026-09-11T18:21:31Z
528,1.0,GitHub Repositories,https://github.com/Hufe921/canvas-editor,canvas-editor,Hufe921,FREE,2026-09-11T18:21:31Z
529,1.0,GitHub Repositories,https://github.com/microsoft/SynapseML,SynapseML,microsoft,FREE,2026-09-11T18:21:31Z
530,1.0,GitHub Repositories,https://github.com/business-science/ai-data-science-team,ai-data-science-team,business-science,FREE,2026-09-11T18:21:30Z
531,1.0,GitHub Repositories,https://github.com/sql-machine-learning/sqlflow,sqlflow,sql-machine-learning,FREE,2026-09-11T18:21:31Z
532,1.0,GitHub Repositories,https://github.com/hiyouga/EasyR1,EasyR1,hiyouga,FREE,2026-09-11T18:21:31Z
533,1.0,GitHub Repositories,https://github.com/tech-leads-club/agent-skills,agent-skills,tech-leads-club,FREE,2026-09-11T18:21:31Z
534,1.0,GitHub Repositories,https://github.com/TaskingAI/TaskingAI,TaskingAI,TaskingAI,FREE,2026-09-11T18:21:30Z
535,1.0,GitHub Repositories,https://github.com/h2oai/h2o-llmstudio,h2o-llmstudio,h2oai,FREE,2026-09-11T18:21:31Z
536,1.0,GitHub Repositories,https://github.com/KnockOutEZ/wigolo,wigolo,KnockOutEZ,FREE,2026-09-11T18:21:31Z
537,1.0,GitHub Repositories,https://github.com/MCP-UI-Org/mcp-ui,mcp-ui,MCP-UI-Org,FREE,2026-09-11T18:21:31Z
538,1.0,GitHub Repositories,https://github.com/openclaw/Peekaboo,Peekaboo,openclaw,FREE,2026-09-11T18:21:31Z
539,1.0,GitHub Repositories,https://github.com/taubyte/tau,tau,taubyte,FREE,2026-09-11T18:21:31Z
540,1.0,GitHub Repositories,https://github.com/philz1337x/clarity-upscaler,clarity-upscaler,philz1337x,FREE,2026-09-11T18:21:32Z
541,1.0,GitHub Repositories,https://github.com/vitali87/code-graph-rag,code-graph-rag,vitali87,FREE,2026-09-11T18:21:32Z
542,1.0,GitHub Repositories,https://github.com/Adam-CAD/CADAM,CADAM,Adam-CAD,FREE,2026-09-11T18:21:32Z
543,1.0,GitHub Repositories,https://github.com/OpenBMB/AgentVerse,AgentVerse,OpenBMB,FREE,2026-09-11T18:21:32Z
544,1.0,GitHub Repositories,https://github.com/tencentmusic/cube-studio,cube-studio,tencentmusic,FREE,2026-09-11T18:21:32Z
545,1.0,GitHub Repositories,https://github.com/entireio/cli,cli,entireio,FREE,2026-09-11T18:21:32Z
546,1.0,GitHub Repositories,https://github.com/chatopera/Synonyms,Synonyms,chatopera,FREE,2026-09-11T18:21:32Z
547,1.0,GitHub Repositories,https://github.com/argilla-io/argilla,argilla,argilla-io,FREE,2026-09-11T18:21:32Z
548,1.0,GitHub Repositories,https://github.com/dtyq/magic,magic,dtyq,FREE,2026-09-11T18:21:32Z
549,1.0,GitHub Repositories,https://github.com/Kiln-AI/Kiln,Kiln,Kiln-AI,FREE,2026-09-11T18:21:32Z
550,1.0,GitHub Repositories,https://github.com/huggingface/text-embeddings-inference,text-embeddings-inference,huggingface,FREE,2026-09-11T18:21:32Z
551,1.0,GitHub Repositories,https://github.com/PeonPing/peon-ping,peon-ping,PeonPing,FREE,2026-09-11T18:21:32Z
552,1.0,GitHub Repositories,https://github.com/GaiaNet-AI/gaianet-node,gaianet-node,GaiaNet-AI,FREE,2026-09-11T18:21:32Z
553,1.0,GitHub Repositories,https://github.com/sktime/pytorch-forecasting,pytorch-forecasting,sktime,FREE,2026-09-11T18:21:32Z
554,1.0,GitHub Repositories,https://github.com/mock-server/mockserver-monorepo,mockserver-monorepo,mock-server,FREE,2026-09-11T18:21:32Z
555,1.0,GitHub Repositories,https://github.com/campfirein/byterover-cli,byterover-cli,campfirein,FREE,2026-09-11T18:21:33Z
556,1.0,GitHub Repositories,https://github.com/Stability-AI/StableSwarmUI,StableSwarmUI,Stability-AI,FREE,2026-09-11T18:21:33Z
557,1.0,GitHub Repositories,https://github.com/SolaceLabs/solace-agent-mesh,solace-agent-mesh,SolaceLabs,FREE,2026-09-11T18:21:33Z
558,1.0,GitHub Repositories,https://github.com/ag2ai/ag2,ag2,ag2ai,FREE,2026-09-11T18:21:33Z
559,1.0,GitHub Repositories,https://github.com/thunlp/OpenPrompt,OpenPrompt,thunlp,FREE,2026-09-11T18:21:33Z
560,1.0,GitHub Repositories,https://github.com/getzep/zep,zep,getzep,FREE,2026-09-11T18:21:33Z
561,1.0,GitHub Repositories,https://github.com/aipotheosis-labs/aci,aci,aipotheosis-labs,FREE,2026-09-11T18:21:33Z
562,1.0,GitHub Repositories,https://github.com/changyeyu/LLM-RL-Visualized,LLM-RL-Visualized,changyeyu,FREE,2026-09-11T18:21:34Z
563,1.0,GitHub Repositories,https://github.com/ParisNeo/lollms-webui,lollms-webui,ParisNeo,FREE,2026-09-11T18:21:34Z
564,1.0,GitHub Repositories,https://github.com/fspecii/ace-step-ui,ace-step-ui,fspecii,FREE,2026-09-11T18:21:34Z
565,1.0,GitHub Repositories,https://github.com/homeassistant-ai/ha-mcp,ha-mcp,homeassistant-ai,FREE,2026-09-11T18:21:34Z
566,1.0,GitHub Repositories,https://github.com/alvinreal/awesome-opensource-ai,awesome-opensource-ai,alvinreal,FREE,2026-09-11T18:21:34Z
567,1.0,GitHub Repositories,https://github.com/BuilderIO/agent-native,agent-native,BuilderIO,FREE,2026-09-11T18:21:34Z
568,1.0,GitHub Repositories,https://github.com/origin-brain/beat-ai,beat-ai,origin-brain,FREE,2026-09-11T18:21:34Z
569,1.0,GitHub Repositories,https://github.com/agentgateway/agentgateway,agentgateway,agentgateway,FREE,2026-09-11T18:21:34Z
570,1.0,GitHub Repositories,https://github.com/thunderbird/thunderbolt,thunderbolt,thunderbird,FREE,2026-09-11T18:21:34Z
571,1.0,GitHub Repositories,https://github.com/feyninc/chonkie,chonkie,feyninc,FREE,2026-09-11T18:21:34Z
572,1.0,GitHub Repositories,https://github.com/JabRef/jabref,jabref,JabRef,FREE,2026-09-11T18:21:34Z
573,1.0,GitHub Repositories,https://github.com/ant-design/x,x,ant-design,FREE,2026-09-11T18:21:34Z
574,1.0,GitHub Repositories,https://github.com/deepjavalibrary/djl,djl,deepjavalibrary,FREE,2026-09-11T18:21:34Z
575,1.0,GitHub Repositories,https://github.com/palxiao/poster-design,poster-design,palxiao,FREE,2026-09-11T18:21:34Z
576,1.0,GitHub Repositories,https://github.com/qixing-jk/all-api-hub,all-api-hub,qixing-jk,FREE,2026-09-11T18:21:34Z
577,1.0,GitHub Repositories,https://github.com/Ironclad/rivet,rivet,Ironclad,FREE,2026-09-11T18:21:35Z
578,1.0,GitHub Repositories,https://github.com/alirezadir/Production-Level-Deep-Learning,Production-Level-Deep-Learning,alirezadir,FREE,2026-09-11T18:21:35Z
579,1.0,GitHub Repositories,https://github.com/makcedward/nlpaug,nlpaug,makcedward,FREE,2026-09-11T18:21:35Z
580,1.0,GitHub Repositories,https://github.com/zebbern/claude-code-guide,claude-code-guide,zebbern,FREE,2026-09-11T18:21:35Z
581,1.0,GitHub Repositories,https://github.com/x-cmd/x-cmd,x-cmd,x-cmd,FREE,2026-09-11T18:21:35Z
582,1.0,GitHub Repositories,https://github.com/chaitin/MonkeyCode,MonkeyCode,chaitin,FREE,2026-09-11T18:21:35Z
583,1.0,GitHub Repositories,https://github.com/benjitaylor/agentation,agentation,benjitaylor,FREE,2026-09-11T18:21:35Z
584,1.0,GitHub Repositories,https://github.com/rivet-dev/agentos,agentos,rivet-dev,FREE,2026-09-11T18:21:35Z
585,1.0,GitHub Repositories,https://github.com/cyberbotics/webots,webots,cyberbotics,FREE,2026-09-11T18:21:35Z
586,1.0,GitHub Repositories,https://github.com/ruc-datalab/DeepAnalyze,DeepAnalyze,ruc-datalab,FREE,2026-09-11T18:21:36Z
587,1.0,GitHub Repositories,https://github.com/serenakeyitan/awesome-notebookLM-prompts,awesome-notebookLM-prompts,serenakeyitan,FREE,2026-09-11T18:21:36Z
588,1.0,GitHub Repositories,https://github.com/JetBrains/koog,koog,JetBrains,FREE,2026-09-11T18:21:36Z
589,1.0,GitHub Repositories,https://github.com/fixie-ai/ultravox,ultravox,fixie-ai,FREE,2026-09-11T18:21:37Z
590,1.0,GitHub Repositories,https://github.com/mcmonkeyprojects/SwarmUI,SwarmUI,mcmonkeyprojects,FREE,2026-09-11T18:21:37Z
591,1.0,GitHub Repositories,https://github.com/memgraph/memgraph,memgraph,memgraph,FREE,2026-09-11T18:21:37Z
592,1.0,GitHub Repositories,https://github.com/luban-agi/Awesome-AIGC-Tutorials,Awesome-AIGC-Tutorials,luban-agi,FREE,2026-09-11T18:21:37Z
593,1.0,GitHub Repositories,https://github.com/ruvnet/RuVector,RuVector,ruvnet,FREE,2026-09-11T18:21:38Z
594,1.0,GitHub Repositories,https://github.com/llm-d/llm-d,llm-d,llm-d,FREE,2026-09-11T18:21:37Z
595,1.0,GitHub Repositories,https://github.com/VectifyAI/OpenKB,OpenKB,VectifyAI,FREE,2026-09-11T18:21:38Z
596,1.0,GitHub Repositories,https://github.com/pydantic/logfire,logfire,pydantic,FREE,2026-09-11T18:21:38Z
597,1.0,GitHub Repositories,https://github.com/CaviraOSS/LongMemory,LongMemory,CaviraOSS,FREE,2026-09-11T18:21:38Z
598,1.0,GitHub Repositories,https://github.com/IBM/mcp-context-forge,mcp-context-forge,IBM,FREE,2026-09-11T18:21:38Z
599,1.0,GitHub Repositories,https://github.com/daveebbelaar/ai-cookbook,ai-cookbook,daveebbelaar,FREE,2026-09-11T18:21:38Z
600,1.0,GitHub Repositories,https://github.com/embabel/embabel-agent,embabel-agent,embabel,FREE,2026-09-11T18:21:39Z
601,1.0,GitHub Repositories,https://github.com/truefoundry/cognita,cognita,truefoundry,FREE,2026-09-11T18:21:39Z
602,1.0,GitHub Repositories,https://github.com/ragapp/ragapp,ragapp,ragapp,FREE,2026-09-11T18:21:39Z
603,1.0,GitHub Repositories,https://github.com/myreader-io/myGPTReader,myGPTReader,myreader-io,FREE,2026-09-11T18:21:39Z
604,1.0,GitHub Repositories,https://github.com/zgsm-ai/costrict,costrict,zgsm-ai,FREE,2026-09-11T18:21:39Z
605,1.0,GitHub Repositories,https://github.com/Astrosp/Awesome-OSINT-List,Awesome-OSINT-List,Astrosp,FREE,2026-09-11T18:21:39Z
606,1.0,GitHub Repositories,https://github.com/cs-lazy-tools/ChatGPT-On-CS,ChatGPT-On-CS,cs-lazy-tools,FREE,2026-09-11T18:21:39Z
607,1.0,GitHub Repositories,https://github.com/crmne/ruby_llm,ruby_llm,crmne,FREE,2026-09-11T18:21:39Z
608,1.0,GitHub Repositories,https://github.com/BuilderIO/micro-agent,micro-agent,BuilderIO,FREE,2026-09-11T18:21:39Z
609,1.0,GitHub Repositories,https://github.com/oracle-devrel/oracle-ai-developer-hub,oracle-ai-developer-hub,oracle-devrel,FREE,2026-09-11T18:21:39Z
610,1.0,GitHub Repositories,https://github.com/thunlp/PromptPapers,PromptPapers,thunlp,FREE,2026-09-11T18:21:39Z
611,1.0,GitHub Repositories,https://github.com/macro-inc/macro,macro,macro-inc,FREE,2026-09-11T18:21:39Z
612,1.0,GitHub Repositories,https://github.com/Dimillian/CodexMonitor,CodexMonitor,Dimillian,FREE,2026-09-11T18:21:40Z
613,1.0,GitHub Repositories,https://github.com/UditAkhourii/adhd,adhd,UditAkhourii,FREE,2026-09-11T18:21:41Z
614,1.0,GitHub Repositories,https://github.com/haris-musa/excel-mcp-server,excel-mcp-server,haris-musa,FREE,2026-09-11T18:21:40Z
615,1.0,GitHub Repositories,https://github.com/metavoiceio/metavoice-src,metavoice-src,metavoiceio,FREE,2026-09-11T18:21:41Z
616,1.0,GitHub Repositories,https://github.com/BehaviorTree/BehaviorTree.CPP,BehaviorTree.CPP,BehaviorTree,FREE,2026-09-11T18:21:41Z
617,1.0,GitHub Repositories,https://github.com/tmoroney/auto-subs,auto-subs,tmoroney,FREE,2026-09-11T18:21:41Z
618,1.0,GitHub Repositories,https://github.com/IvanMurzak/Unity-MCP,Unity-MCP,IvanMurzak,FREE,2026-09-11T18:21:41Z
619,1.0,GitHub Repositories,https://github.com/leetcode-mafia/cheetah,cheetah,leetcode-mafia,FREE,2026-09-11T18:21:40Z
620,1.0,GitHub Repositories,https://github.com/kirodotdev/Kiro,Kiro,kirodotdev,FREE,2026-09-11T18:21:41Z
621,1.0,GitHub Repositories,https://github.com/SylphAI-Inc/AdalFlow,AdalFlow,SylphAI-Inc,FREE,2026-09-11T18:21:41Z
622,1.0,GitHub Repositories,https://github.com/archestra-ai/archestra,archestra,archestra-ai,FREE,2026-09-11T18:21:40Z
623,1.0,GitHub Repositories,https://github.com/bragai/bRAG-langchain,bRAG-langchain,bragai,FREE,2026-09-11T18:21:40Z
624,1.0,GitHub Repositories,https://github.com/dalinvip/Awesome-ChatGPT,Awesome-ChatGPT,dalinvip,FREE,2026-09-11T18:21:40Z
625,1.0,GitHub Repositories,https://github.com/aadi1011/AI-ML-Roadmap-from-scratch,AI-ML-Roadmap-from-scratch,aadi1011,FREE,2026-09-11T18:21:41Z
626,1.0,GitHub Repositories,https://github.com/StructuredLabs/preswald,preswald,StructuredLabs,FREE,2026-09-11T18:21:41Z
627,1.0,GitHub Repositories,https://github.com/magnitudedev/browser-agent,browser-agent,magnitudedev,FREE,2026-09-11T18:21:41Z
628,1.0,GitHub Repositories,https://github.com/ai-robots-txt/ai.robots.txt,ai.robots.txt,ai-robots-txt,FREE,2026-09-11T18:21:41Z
629,1.0,GitHub Repositories,https://github.com/SenteLabsAI/OpenExecutive,OpenExecutive,SenteLabsAI,FREE,2026-09-11T18:21:41Z
630,1.0,GitHub Repositories,https://github.com/Manavarya09/design-extract,design-extract,Manavarya09,FREE,2026-09-11T18:21:41Z
631,1.0,GitHub Repositories,https://github.com/langroid/langroid,langroid,langroid,FREE,2026-09-11T18:21:41Z
632,1.0,GitHub Repositories,https://github.com/openagents-org/openagents,openagents,openagents-org,FREE,2026-09-11T18:21:41Z
633,1.0,GitHub Repositories,https://github.com/zml/zml,zml,zml,FREE,2026-09-11T18:21:41Z
634,1.0,GitHub Repositories,https://github.com/hanshuaikang/AI-Media2Doc,AI-Media2Doc,hanshuaikang,FREE,2026-09-11T18:21:42Z
635,1.0,GitHub Repositories,https://github.com/walkinglabs/awesome-harness-engineering,awesome-harness-engineering,walkinglabs,FREE,2026-09-11T18:21:41Z
636,1.0,GitHub Repositories,https://github.com/groupultra/telegram-search,telegram-search,groupultra,FREE,2026-09-11T18:21:41Z
637,1.0,GitHub Repositories,https://github.com/bostrot/wsl2-distro-manager,wsl2-distro-manager,bostrot,FREE,2026-09-11T18:21:42Z
638,1.0,GitHub Repositories,https://github.com/hzwer/WritingAIPaper,WritingAIPaper,hzwer,FREE,2026-09-11T18:21:41Z
639,1.0,GitHub Repositories,https://github.com/nageoffer/ragent,ragent,nageoffer,FREE,2026-09-11T18:21:42Z
640,1.0,GitHub Repositories,https://github.com/nraiden/openv0,openv0,nraiden,FREE,2026-09-11T18:21:42Z
641,1.0,GitHub Repositories,https://github.com/yuruotong1/autoMate,autoMate,yuruotong1,FREE,2026-09-11T18:21:42Z
642,1.0,GitHub Repositories,https://github.com/OpenCSGs/csghub,csghub,OpenCSGs,FREE,2026-09-11T18:21:41Z
643,1.0,GitHub Repositories,https://github.com/lemony-ai/cascadeflow,cascadeflow,lemony-ai,FREE,2026-09-11T18:21:42Z
644,1.0,GitHub Repositories,https://github.com/yifanfeng97/Hyper-Extract,Hyper-Extract,yifanfeng97,FREE,2026-09-11T18:21:42Z
