ID,MappingID,EntityType,RawValue,NormalizedValue,CanonicalValue,Decision,MatchMethod,Confidence,SourceURL,Timestamp
499,map_8ea4b1b0-cd23-4de8-ade3-7eb9a7c4df1e,RESEARCH_PAPER,User Representation via Cross Multi-source Behavior Pre-training for Mobile Games,user representation via cross multi source behavior pre training for mobile games,User Representation Via Cross Multi Source Behavior Pre Training For Mobile Games,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01057v1,2026-09-11T07:01:37Z
500,map_c2631599-12e0-467f-9384-4a50927c3aa3,RESEARCH_PAPER,Lagged Coupling: Internal Representations Become Readable Before They Become Causal,lagged coupling internal representations become readable before they become causal,Lagged Coupling Internal Representations Become Readable Before They Become Causal,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01048v1,2026-09-11T07:01:40Z
501,map_747cd0d4-4eaa-4051-8b24-4d54bb93a3ee,RESEARCH_PAPER,WorldBench: Culturally Grounded Benchmark for Multilingual Agents,worldbench culturally grounded benchmark for multilingual agents,Worldbench Culturally Grounded Benchmark For Multilingual Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01056v1,2026-09-11T07:01:41Z
502,map_5fe9e8f6-c061-42ad-8aa8-db3267496810,RESEARCH_PAPER,Text-guided flow matching enables sample-efficient crystal structure generation,text guided flow matching enables sample efficient crystal structure generation,Text Guided Flow Matching Enables Sample Efficient Crystal Structure Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01076v2,2026-09-11T07:01:42Z
503,map_d743bfb7-ad80-4aea-a76d-fdb1b431dbe8,RESEARCH_PAPER,Space Generative AI with Solar Energy Harvesting,space generative ai with solar energy harvesting,Space Generative Ai With Solar Energy Harvesting,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01062v1,2026-09-11T07:01:42Z
504,map_bf0635c0-e01a-4348-915b-cd56248a0902,RESEARCH_PAPER,ARISE-RL: Agentic Rubric-Grounded Iterative Self-Evolution with Reinforcement Learning,arise rl agentic rubric grounded iterative self evolution with reinforcement learning,Arise Rl Agentic Rubric Grounded Iterative Self Evolution With Reinforcement Learning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01058v1,2026-09-11T07:01:45Z
505,map_d79ae278-baeb-44af-ae92-ac24d3d77219,RESEARCH_PAPER,QILP-0: Constructing Observational Declarative Twins of Quantum Circuits,qilp 0 constructing observational declarative twins of quantum circuits,Qilp 0 Constructing Observational Declarative Twins Of Quantum Circuits,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01049v1,2026-09-11T07:01:47Z
506,map_bb623ed8-2913-4bcb-afee-9e1a6a3cdccc,RESEARCH_PAPER,"HiveTraceGuard-Pro: A Compact Generative Guardrail for Prompt Injection, Jailbreaks, and Adversarial Obfuscation",hivetraceguard pro a compact generative guardrail for prompt injection jailbreaks and adversarial obfuscation,Hivetraceguard Pro A Compact Generative Guardrail For Prompt Injection Jailbreaks And Adversarial Obfuscation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01046v1,2026-09-11T07:01:50Z
507,map_e41098b2-5444-4fca-ae76-72f1d977b2ed,RESEARCH_PAPER,From Truncation to Commitment: Persistent Context in Uniform Discrete Diffusion,from truncation to commitment persistent context in uniform discrete diffusion,From Truncation To Commitment Persistent Context In Uniform Discrete Diffusion,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01043v1,2026-09-11T07:01:56Z
508,map_de2d770d-fb41-4316-8ff6-f9ba50acc486,RESEARCH_PAPER,AgentFactory: Towards Automated Agentic System Design and Optimization,agentfactory towards automated agentic system design and optimization,Agentfactory Towards Automated Agentic System Design And Optimization,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01045v1,2026-09-11T07:01:58Z
509,map_9f5185b5-b4f1-4f0a-ab77-64dea5e33be6,RESEARCH_PAPER,Causal Evidentiary Governance for High-Risk Machine Learning Systems,causal evidentiary governance for high risk machine learning systems,Causal Evidentiary Governance For High Risk Machine Learning Systems,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01040v1,2026-09-11T07:02:01Z
510,map_c3ebd3a1-b692-458f-a16f-3457a7b23e6f,RESEARCH_PAPER,Data-Driven Persona-Conditioned Agents for A/B Test Simulation,data driven persona conditioned agents for a b test simulation,Data Driven Persona Conditioned Agents For A B Test Simulation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01038v1,2026-09-11T07:02:01Z
511,map_92d85aef-7a90-4cc4-ace2-18e94cb56da6,RESEARCH_PAPER,ViTAMINS: An Empirical Study of Training Self-Supervised Vision Transformers with Synthetic Hard Negatives,vitamins an empirical study of training self supervised vision transformers with synthetic hard negatives,Vitamins An Empirical Study Of Training Self Supervised Vision Transformers With Synthetic Hard Negatives,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01041v1,2026-09-11T07:02:01Z
512,map_5795a64d-07d0-4a4c-acde-c6b5eb14420f,RESEARCH_PAPER,"Spawn Freely, Act Sparingly: Progressive Risk Vesting for Recursive LLM-Agent Trees",spawn freely act sparingly progressive risk vesting for recursive llm agent trees,Spawn Freely Act Sparingly Progressive Risk Vesting For Recursive Llm Agent Trees,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01035v1,2026-09-11T07:02:04Z
513,map_25ec9f2e-ed28-44fb-b750-41e7abc32c0b,RESEARCH_PAPER,On Synthesis of Metric Interval Temporal Logics,on synthesis of metric interval temporal logics,On Synthesis Of Metric Interval Temporal Logics,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01032v1,2026-09-11T07:02:12Z
514,map_198eb3b6-6875-4231-9f00-261503e8e5ad,RESEARCH_PAPER,A Network Science Perspective on Evaluating Deep Graph Generative Models,a network science perspective on evaluating deep graph generative models,A Network Science Perspective On Evaluating Deep Graph Generative Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01015v1,2026-09-11T07:02:13Z
515,map_7c2c3d46-9f3e-44e8-93ca-98bb5883602e,RESEARCH_PAPER,"Right Frame, Wrong Rule: Cultural Cues Expose the Financial Knowledge Gap They Were Meant to Close",right frame wrong rule cultural cues expose the financial knowledge gap they were meant to close,Right Frame Wrong Rule Cultural Cues Expose The Financial Knowledge Gap They Were Meant To Close,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00999v1,2026-09-11T07:02:16Z
516,map_3124835c-20df-447f-af15-8d3d895bfeae,RESEARCH_PAPER,"Inspicio: Open-Vocabulary, LLM-Based Sense Retrieval for Historical Languages",inspicio open vocabulary llm based sense retrieval for historical languages,Inspicio Open Vocabulary Llm Based Sense Retrieval For Historical Languages,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00998v1,2026-09-11T07:02:21Z
517,map_564d8477-af77-4a56-adaf-4e9360cc2f20,RESEARCH_PAPER,SinkPruner: Sink-Free Visual Token Pruning for Multimodal Large Language Models,sinkpruner sink free visual token pruning for multimodal large language models,Sinkpruner Sink Free Visual Token Pruning For Multimodal Large Language Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01004v1,2026-09-11T07:02:21Z
518,map_f58a7a30-8c76-45c9-9e12-b737bcdee19d,RESEARCH_PAPER,Figures as Programs: Recursive Generation of Editable Scientific Figures,figures as programs recursive generation of editable scientific figures,Figures As Programs Recursive Generation Of Editable Scientific Figures,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01006v1,2026-09-11T07:02:21Z
519,map_0045f9eb-5ffe-4952-bce2-7b309218c5b3,RESEARCH_PAPER,On the Human and Computer Alignment of Attribute-Based Music Matches,on the human and computer alignment of attribute based music matches,On The Human And Computer Alignment Of Attribute Based Music Matches,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00987v1,2026-09-11T07:02:32Z
520,map_8181775f-7689-4202-9af3-927513038470,RESEARCH_PAPER,Semi-Supervised Virtual Staining via Morphology Preservation and Histopathological Realism Constraints,semi supervised virtual staining via morphology preservation and histopathological realism constraints,Semi Supervised Virtual Staining Via Morphology Preservation And Histopathological Realism Constraints,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00984v1,2026-09-11T07:02:34Z
521,map_4691385b-86df-4f7e-8b40-a0ba013f8d48,RESEARCH_PAPER,CoBRA: Learning Tool-Use Boundaries via Counterfactual Margins,cobra learning tool use boundaries via counterfactual margins,Cobra Learning Tool Use Boundaries Via Counterfactual Margins,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00967v1,2026-09-11T07:02:36Z
522,map_99a13d12-7f8a-46e0-8971-1c1a813a504a,RESEARCH_PAPER,The zbMATH Open Knowledge Graph: Tracing Centuries of Mathematical Research,the zbmath open knowledge graph tracing centuries of mathematical research,The Zbmath Open Knowledge Graph Tracing Centuries Of Mathematical Research,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00969v1,2026-09-11T07:02:36Z
523,map_7209054b-853f-4a4f-a40c-a892c426ab65,RESEARCH_PAPER,Disclosure-Gated User Simulation for Companion-Agent Evaluation,disclosure gated user simulation for companion agent evaluation,Disclosure Gated User Simulation For Companion Agent Evaluation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00982v1,2026-09-11T07:02:36Z
524,map_6b6bd71d-91dc-4b25-8bd9-ce54d32d38cd,RESEARCH_PAPER,Few-Shot Out of Domain Intent Detection with Covariance Corrected Mahalanobis Distance,few shot out of domain intent detection with covariance corrected mahalanobis distance,Few Shot Out Of Domain Intent Detection With Covariance Corrected Mahalanobis Distance,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00961v1,2026-09-11T07:02:38Z
525,map_5fd2ac0b-5be0-48d0-874b-72e5d981c5cc,RESEARCH_PAPER,Calibration is the Bottleneck: An Action-Class Diagnostic of Multi-Turn Tool-Calling,calibration is the bottleneck an action class diagnostic of multi turn tool calling,Calibration Is The Bottleneck An Action Class Diagnostic Of Multi Turn Tool Calling,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00949v1,2026-09-11T07:02:44Z
526,map_2c57e40e-72a0-4bff-afbe-023a9a88a14f,RESEARCH_PAPER,Embedded Conditional Independence Tests for Large Language Model Generated Text with an Application to German Parliament Speeches,embedded conditional independence tests for large language model generated text with an application to german parliament speeches,Embedded Conditional Independence Tests For Large Language Model Generated Text With An Application To German Parliament Speeches,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00946v1,2026-09-11T07:02:49Z
527,map_6d2e93f2-a144-4fd1-b069-d600c764bccd,RESEARCH_PAPER,From Terminology to Diagrams: Visual-Instruction Generation for Scientific Diagram Understanding,from terminology to diagrams visual instruction generation for scientific diagram understanding,From Terminology To Diagrams Visual Instruction Generation For Scientific Diagram Understanding,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00948v1,2026-09-11T07:02:49Z
528,map_98967948-fb1c-405a-91da-b718ad3943a4,RESEARCH_PAPER,DualStake: Dual-Path Confidence Calibration in Deep Research Agents,dualstake dual path confidence calibration in deep research agents,Dualstake Dual Path Confidence Calibration In Deep Research Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00935v1,2026-09-11T07:02:50Z
529,map_c4ec560e-e0e0-4e5f-8600-eecb299ddd04,RESEARCH_PAPER,Beyond the Image Plane: World-Grounded Queries for Multi-Object Tracking,beyond the image plane world grounded queries for multi object tracking,Beyond The Image Plane World Grounded Queries For Multi Object Tracking,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00924v1,2026-09-11T07:02:54Z
530,map_c4a0dadd-efe3-4860-8dca-acc7d977cab3,RESEARCH_PAPER,"Context-Grounding Gains Are Mediated by Pre-existing Machinery: Auditing GRPO, SFT, and DPO",context grounding gains are mediated by pre existing machinery auditing grpo sft and dpo,Context Grounding Gains Are Mediated By Pre Existing Machinery Auditing Grpo Sft And Dpo,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00925v1,2026-09-11T07:02:55Z
531,map_c2d632fd-5b9e-4d14-847f-6aef924cd150,RESEARCH_PAPER,RPCBench: A Benchmark for Proactive Premise Critique in LLM-based Recommendation,rpcbench a benchmark for proactive premise critique in llm based recommendation,Rpcbench A Benchmark For Proactive Premise Critique In Llm Based Recommendation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00918v1,2026-09-11T07:02:58Z
532,map_48ab6f88-dbd0-4906-a303-613934022c1a,RESEARCH_PAPER,In-Context Neurofeedback: Can LLMs Control Their Internal Representations through Privileged Access?,in context neurofeedback can llms control their internal representations through privileged access,In Context Neurofeedback Can Llms Control Their Internal Representations Through Privileged Access,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00904v1,2026-09-11T07:02:59Z
533,map_8554efcc-88c1-46ec-a21c-4e3760b20497,RESEARCH_PAPER,VIBE-Bench: Evaluating Personalized Large Language Models When Profiles Don't Mean Preferences,vibe bench evaluating personalized large language models when profiles don t mean preferences,Vibe Bench Evaluating Personalized Large Language Models When Profiles Don T Mean Preferences,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00921v1,2026-09-11T07:03:04Z
534,map_0cfc399f-be45-4d9a-bb08-d604588db53f,RESEARCH_PAPER,CacheBridge: Efficient Cross-Model KV Cache Transfer,cachebridge efficient cross model kv cache transfer,Cachebridge Efficient Cross Model Kv Cache Transfer,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00891v1,2026-09-11T07:03:09Z
535,map_9dd80638-a4e1-4b09-b630-ee4b3f0230c3,RESEARCH_PAPER,CARE: Contrastive Anchor-based Rubric Evolution for Large Language Model Post-Training,care contrastive anchor based rubric evolution for large language model post training,Care Contrastive Anchor Based Rubric Evolution For Large Language Model Post Training,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00892v1,2026-09-11T07:03:12Z
536,map_020d1066-5469-48ba-9224-2360f8a730aa,RESEARCH_PAPER,Denoising Diffusion Generative Models Secretly Calculate Attentions,denoising diffusion generative models secretly calculate attentions,Denoising Diffusion Generative Models Secretly Calculate Attentions,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00885v1,2026-09-11T07:03:13Z
537,map_8d0828ac-7bdf-4d9b-b89e-522a21c07b47,RESEARCH_PAPER,Vision-Language-Guided Pseudo-Labels for Unsupervised Domain Adaptation in Semantic Segmentation for Waste Sorting,vision language guided pseudo labels for unsupervised domain adaptation in semantic segmentation for waste sorting,Vision Language Guided Pseudo Labels For Unsupervised Domain Adaptation In Semantic Segmentation For Waste Sorting,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00898v1,2026-09-11T07:03:13Z
538,map_1f1a9b67-94a3-4e6c-92f9-a6c868c12d0c,RESEARCH_PAPER,Towards reliable multimodal disaster severity assessment through preference optimization and explainable vision-language reasoning,towards reliable multimodal disaster severity assessment through preference optimization and explainable vision language reasoning,Towards Reliable Multimodal Disaster Severity Assessment Through Preference Optimization And Explainable Vision Language Reasoning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00879v1,2026-09-11T07:03:14Z
539,map_450509af-3824-461e-89c1-13ce2e5bdd59,RESEARCH_PAPER,FractalNet-Based Heterogeneous Federated Learning for Orbital Edge Intelligence in Satellite Mega-Constellations: A Wildfire Case Study,fractalnet based heterogeneous federated learning for orbital edge intelligence in satellite mega constellations a wildfire case study,Fractalnet Based Heterogeneous Federated Learning For Orbital Edge Intelligence In Satellite Mega Constellations A Wildfire Case Study,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00875v1,2026-09-11T07:03:14Z
540,map_a2f969f1-4bfd-4243-a397-99fc4dd6188d,RESEARCH_PAPER,Beyond the Clock: Measuring the Value of Adaptive Revision,beyond the clock measuring the value of adaptive revision,Beyond The Clock Measuring The Value Of Adaptive Revision,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00874v1,2026-09-11T07:03:21Z
541,map_d3bddedd-f9e9-40f3-beaf-deba6fd74e62,RESEARCH_PAPER,CliffRank: A Dual-Branch Framework for Activity-Cliff Ranking Prediction,cliffrank a dual branch framework for activity cliff ranking prediction,Cliffrank A Dual Branch Framework For Activity Cliff Ranking Prediction,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01673v1,2026-09-11T07:03:26Z
542,map_a21710bf-097d-4b73-8a98-58e6e9156b72,RESEARCH_PAPER,Diffusion models for eye-gaze trajectory generation using position and velocity representations,diffusion models for eye gaze trajectory generation using position and velocity representations,Diffusion Models For Eye Gaze Trajectory Generation Using Position And Velocity Representations,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.05522v1,2026-09-11T07:03:28Z
543,map_cf10bc13-2e30-4b32-aeb6-b9107dcfa8ef,RESEARCH_PAPER,Verifiable Disaster Storylines and Causal Knowledge Graphs: A Citation-Grounded Pipeline from Heterogeneous Humanitarian Sources,verifiable disaster storylines and causal knowledge graphs a citation grounded pipeline from heterogeneous humanitarian sources,Verifiable Disaster Storylines And Causal Knowledge Graphs A Citation Grounded Pipeline From Heterogeneous Humanitarian Sources,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00858v1,2026-09-11T07:03:29Z
544,map_9f8f6035-f50b-4935-9a89-564b34797567,RESEARCH_PAPER,Reinforcement Learning Enhanced LLM Agents for Complex Vehicle Routing Problems,reinforcement learning enhanced llm agents for complex vehicle routing problems,Reinforcement Learning Enhanced Llm Agents For Complex Vehicle Routing Problems,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00859v1,2026-09-11T07:03:32Z
545,map_7fac74f6-54fc-41d0-a46b-e0f9a5d777fd,RESEARCH_PAPER,Benchmarking Vision-Language Models for Automated Pathology Diagnosis and Report Generation,benchmarking vision language models for automated pathology diagnosis and report generation,Benchmarking Vision Language Models For Automated Pathology Diagnosis And Report Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00866v1,2026-09-11T07:03:32Z
546,map_08c5156b-301e-4a5f-b9a8-328f73c2c3e9,RESEARCH_PAPER,Does Fault Localization Beat a Fresh Attempt? A Placebo-Controlled Study of Test-Guided Code Repair,does fault localization beat a fresh attempt a placebo controlled study of test guided code repair,Does Fault Localization Beat A Fresh Attempt A Placebo Controlled Study Of Test Guided Code Repair,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00854v1,2026-09-11T07:03:39Z
547,map_16e45000-eafc-438e-b40e-3367dd21aad0,RESEARCH_PAPER,Reflect-SQL: A Self-Reflection Based Framework for Text-to-SQL,reflect sql a self reflection based framework for text to sql,Reflect Sql A Self Reflection Based Framework For Text To Sql,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.02944v1,2026-09-11T07:03:40Z
548,map_090068a5-9ca4-4fb4-b4d4-233ab3b1e95b,RESEARCH_PAPER,A Checklist to assess the energy and carbon impacts of ML/AI applications in Earth System Modeling,a checklist to assess the energy and carbon impacts of ml ai applications in earth system modeling,A Checklist To Assess The Energy And Carbon Impacts Of Ml Ai Applications In Earth System Modeling,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00847v1,2026-09-11T07:03:41Z
549,map_3a884e7c-e884-4da9-a40b-82c6f3f0858b,RESEARCH_PAPER,ADGNet: Asymmetric Dual-text Guided Network for Infrared Small Target Detection,adgnet asymmetric dual text guided network for infrared small target detection,Adgnet Asymmetric Dual Text Guided Network For Infrared Small Target Detection,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00853v1,2026-09-11T07:03:42Z
550,map_872b7f78-ac6f-41f9-9c65-8c950c6f02cb,RESEARCH_PAPER,Probabilistic Model Checking of Autoregressive Neural Sequence Models,probabilistic model checking of autoregressive neural sequence models,Probabilistic Model Checking Of Autoregressive Neural Sequence Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00838v1,2026-09-11T07:03:46Z
551,map_076085fd-dd51-4cb2-9305-2976a461879b,RESEARCH_PAPER,Towards Generalizable Visually Grounded Exploration of Household Devices,towards generalizable visually grounded exploration of household devices,Towards Generalizable Visually Grounded Exploration Of Household Devices,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00845v1,2026-09-11T07:03:46Z
552,map_300916da-12aa-4e90-a63b-adc0c0f78a97,RESEARCH_PAPER,Visual Attention Faithfulness in Vision-Language Models is Heterogeneous,visual attention faithfulness in vision language models is heterogeneous,Visual Attention Faithfulness In Vision Language Models Is Heterogeneous,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00830v1,2026-09-11T07:03:54Z
553,map_80c1d7a6-7141-4c53-84a2-e5a3e0c9d6a8,RESEARCH_PAPER,Replacing Training with Memory: Listwise Selection for Text-to-SQL,replacing training with memory listwise selection for text to sql,Replacing Training With Memory Listwise Selection For Text To Sql,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00834v1,2026-09-11T07:03:55Z
554,map_d26989ef-f6ed-42d1-b92e-2295b3bbdfad,RESEARCH_PAPER,FLaG: Frequency-Domain Latent-attention Gated Pooling for Token Aggregation,flag frequency domain latent attention gated pooling for token aggregation,Flag Frequency Domain Latent Attention Gated Pooling For Token Aggregation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00831v1,2026-09-11T07:03:57Z
555,map_9b4179a8-ab0e-40be-82a3-9c5992080427,RESEARCH_PAPER,AnalysisBank: An Expert Analysis Pattern Library for Financial Report Generation,analysisbank an expert analysis pattern library for financial report generation,Analysisbank An Expert Analysis Pattern Library For Financial Report Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00818v1,2026-09-11T07:03:59Z
556,map_48e329fc-4e4c-4723-bc68-43faa105b46f,RESEARCH_PAPER,Polished but Unresolved: Identifying Late-Stage Pressure States in Long-Horizon Tool-Use Agents,polished but unresolved identifying late stage pressure states in long horizon tool use agents,Polished But Unresolved Identifying Late Stage Pressure States In Long Horizon Tool Use Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00823v1,2026-09-11T07:04:03Z
557,map_0e4b7917-e452-4299-9bfb-ce87b82fd732,RESEARCH_PAPER,HarnessEvolve: Learning from Reference Trajectories for Reliable Agent Self-Evolution,harnessevolve learning from reference trajectories for reliable agent self evolution,Harnessevolve Learning From Reference Trajectories For Reliable Agent Self Evolution,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00829v1,2026-09-11T07:04:07Z
558,map_58f643fb-53f0-48d2-a719-e354fb697746,RESEARCH_PAPER,"One Policy, Any Budget: Internalizing Budget-Aware Search via Reinforcement Learning",one policy any budget internalizing budget aware search via reinforcement learning,One Policy Any Budget Internalizing Budget Aware Search Via Reinforcement Learning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00813v1,2026-09-11T07:04:07Z
559,map_dd35404f-ab39-4ec0-9931-0fb51ec18728,RESEARCH_PAPER,"Ctrl-F-Resist. Practices, Challenges, and Technical Needs of Civil Society Organizations Monitoring the Far-Right Online",ctrl f resist practices challenges and technical needs of civil society organizations monitoring the far right online,Ctrl F Resist Practices Challenges And Technical Needs Of Civil Society Organizations Monitoring The Far Right Online,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00808v1,2026-09-11T07:04:11Z
560,map_970e98b4-45a5-481d-9b26-c16b296516bf,RESEARCH_PAPER,Situation Awareness for Intelligent Data Distribution in Connected Vehicles,situation awareness for intelligent data distribution in connected vehicles,Situation Awareness For Intelligent Data Distribution In Connected Vehicles,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.05521v1,2026-09-11T07:04:16Z
561,map_ff76208a-bff6-4bcb-b082-dc93d6a9b556,RESEARCH_PAPER,Towards a Reliable and Practical Eval Pipeline,towards a reliable and practical eval pipeline,Towards A Reliable And Practical Eval Pipeline,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00805v1,2026-09-11T07:04:16Z
562,map_72995eaf-f88a-4c50-9d14-ae65fb58d66c,RESEARCH_PAPER,Agentic programs: an emerging form of scientific software in computational materials science,agentic programs an emerging form of scientific software in computational materials science,Agentic Programs An Emerging Form Of Scientific Software In Computational Materials Science,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00795v1,2026-09-11T07:04:20Z
563,map_fd55d0c7-c8ef-4b92-b419-6c5e728703c7,RESEARCH_PAPER,MADS: A Multiview Acoustic Descriptor Set Beyond Standard Spectral Summaries,mads a multiview acoustic descriptor set beyond standard spectral summaries,Mads A Multiview Acoustic Descriptor Set Beyond Standard Spectral Summaries,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00792v1,2026-09-11T07:04:25Z
